,L/C Price,Sub Type,St#,St Name,City,Br/Ba,YrBuilt,Age,house_price,City Name,Address,Lat,Lng
1256,"$555,000 ",CONDO/D,767,Huron DR  ,CLAR,"3/3,0,0,0",2014/ASR,4,"555,000 ",Claremont ,767 Huron DR   Claremont ,34.1210794,-117.7282585
1257,"$820,000 ",SFR/D,366,Blaisdell DR  ,CLAR,"3/2,0,0,0",1958/ASR,60,"820,000 ",Claremont ,366 Blaisdell DR   Claremont ,34.1107764,-117.7100524
1258,"$587,000 ",SFR/D,741,Cambert ST  ,LVRN,"3/2,0,0,0",1964/ASR,54,"587,000 ",La Verne ,741 Cambert ST   La Verne ,34.1119353,-117.7925134
1259,"$480,000 ",SFR/D,5580,San Jose ST  ,MCLR,"3/1,1,0,0",1962/ASR,56,"480,000 ",Montclair ,5580 San Jose ST   Montclair ,34.0853088,-117.6836113
1260,"$290,000 ",CONDO/A,1842 N,Vineyard AVE   #E,ONT,"2/1,0,1,0",1983/PUB,35,"290,000 ",Ontario ,1842 N Vineyard AVE   #E Ontario ,34.0917894,-117.6103849
1261,"$480,000 ",SFR/D,315 W,Blue Jay WAY  ,ONT,"3/2,0,0,0",1978/ASR,40,"480,000 ",Ontario ,315 W Blue Jay WAY   Ontario ,34.0234248,-117.6536831
1262,"$435,000 ",SFR/D,11925,Fennel CT  ,RCUC,"4/2,0,0,0",1977/ASR,41,"435,000 ",Rancho Cucamonga ,11925 Fennel CT   Rancho Cucamonga ,34.1158663,-117.5448838
1263,"$463,000 ",SFR/D,11129,Berwick DR  ,RCUC,"3/2,0,0,0",1986/ASR,32,"463,000 ",Rancho Cucamonga ,11129 Berwick DR   Rancho Cucamonga ,34.1207215,-117.5623106
1264,"$500,000 ",SFR/D,1748 N,Kelly AVE  ,UPL,"4/2,0,0,0",1962/ASR,56,"500,000 ",Upland ,1748 N Kelly AVE   Upland ,34.1268204,-117.6682582
1265,"$550,000 ",SFR/D,398,Cardinal LN  ,UPL,"3/2,0,1,0",2012/ASR,6,"550,000 ",Upland ,398 Cardinal LN   Upland ,34.0989418,-117.7011877
1266,"$315,000 ",CONDO/A,28915,Thousand Oaks BLVD   #294,AGHI,"2/1,0,0,0",1978/ASR,40,"315,000 ",Agoura Hills ,28915 Thousand Oaks BLVD   #294 Agoura Hills ,34.1548236,-118.7554656
1267,"$500,000 ",TWNHS/A,29614,Windsong LN  ,AGHI,"2/2,0,1,0",1984/ASR,34,"500,000 ",Agoura Hills ,29614 Windsong LN   Agoura Hills ,34.14863,-118.77128
1268,"$820,000 ",SFR/D,6529,Smoke Tree AVE  ,OKP,"3/2,0,0,0",1979/ASR,39,"820,000 ",,6529 Smoke Tree AVE   ,34.174361,-118.7532107
1269,"$569,900 ",SFR/D,13561,Correnti ST  ,ARL,"3/2,0,0,0",1952/PUB,66,"569,900 ",Arleta ,13561 Correnti ST   Arleta ,34.237426,-118.4284725
1270,"$650,000 ",SFR/D,290,Chelsea CT  ,ARRG,"3/2,0,0,0",1994/ASR,24,"650,000 ",,290 Chelsea CT   ,35.1229559,-120.6044153
1271,"$775,000 ",CONDO/D,66,Trail Canyon DR  ,AV,"4/3,0,0,0",2000/EST,18,"775,000 ",Aliso Viejo ,66 Trail Canyon DR   Aliso Viejo ,33.565477,-117.738221
1272,"$470,000 ",SFR/D,6360,Beatrice Ct.   ,SD,"3/2,0,0,0",1961/ASR,57,"470,000 ",San Diego (City) ,6360 Beatrice Ct.    San Diego (City) ,32.6721065,-117.0511123
1273,"$1,546,125 ",TWNHS,411 N,OAKHURST DR   #103,BEVH,"3/2,0,1,0",1999,19,"1,546,125 ",Beverly Hills ,411 N OAKHURST DR   #103 Beverly Hills ,34.0760819,-118.3913389
1274,"$662,500 ",CONDO,969,HILGARD AVE   #805,LA,"1/1,0,1,0",1961,57,"662,500 ",Los Angeles (City) ,969 HILGARD AVE   #805 Los Angeles (City) ,34.0622251,-118.4419153
1275,"$1,200,000 ",CONDO,11847,GORHAM AVE   #106,LA,"2/2,0,0,0",2002,16,"1,200,000 ",Los Angeles (City) ,11847 GORHAM AVE   #106 Los Angeles (City) ,34.0520135,-118.4690396
1276,"$2,650,000 ",SFR/D,241 N,BOWLING GREEN WAY  ,LA,"3/3,0,0,0",1941,77,"2,650,000 ",Los Angeles (City) ,241 N BOWLING GREEN WAY   Los Angeles (City) ,34.0626079,-118.4777512
1277,"$1,743,815 ",SFR/D,2871 S,MALCOLM AVE  ,LA,"4/3,0,1,0",1945,73,"1,743,815 ",Los Angeles (City) ,2871 S MALCOLM AVE   Los Angeles (City) ,34.0328255,-118.4201667
1278,"$502,000 ",TWNHS/A,1845,Anaheim AVE   #12C,CM,"3/2,0,0,0",1970/PUB,48,"502,000 ",Costa Mesa ,1845 Anaheim AVE   #12C Costa Mesa ,33.641128,-117.924519
1279,"$719,000 ",SFR/D,713,Center ST  ,CM,"4/2,1,1,0",1954/ASR,64,"719,000 ",Costa Mesa ,713 Center ST   Costa Mesa ,33.6418042,-117.9282183
1280,"$870,000 ",SFR/D,974,Begonia AVE  ,CM,"3/2,0,0,0",1973/ASR,45,"870,000 ",Costa Mesa ,974 Begonia AVE   Costa Mesa ,33.6938268,-117.8968421
1281,"$785,000 ",CONDO,8535 W,WEST KNOLL DR   #114,WHO,"2/2,0,0,0",1974,44,"785,000 ",West Hollywood ,8535 W WEST KNOLL DR   #114 West Hollywood ,34.0898384,-118.3775233
1282,"$999,000 ",CONDO,1011 N,ORANGE GROVE AVE   #1,WHO,"1/1,0,1,0",2004,14,"999,000 ",West Hollywood ,1011 N ORANGE GROVE AVE   #1 West Hollywood ,34.089173,-118.3608499
1283,"$400,000 ",CONDO,4358,BERRYMAN AVE   #16,LA,"1/1,0,0,0",1972,46,"400,000 ",Los Angeles (City) ,4358 BERRYMAN AVE   #16 Los Angeles (City) ,34.0008762,-118.4143436
1284,"$2,450,000 ",SFR/D,3134,GRANVILLE AVE  ,LA,"5/3,0,0,0",1969,49,"2,450,000 ",Los Angeles (City) ,3134 GRANVILLE AVE   Los Angeles (City) ,34.0204039,-118.4387401
1285,"$730,000 ",CONDO,2702,11TH ST   #6,SM,"2/1,0,0,0",1964/ASR,54,"730,000 ",,2702 11TH ST   #6 ,34.0074,-118.4732088
1286,"$950,000 ",CONDO/A,1328,BERKELEY ST   #103,SM,"3/2,0,0,0",1973,45,"950,000 ",,1328 BERKELEY ST   #103 ,34.0376692,-118.4707556
1287,"$967,500 ",TWNHS,821,BAY ST   #B2,SM,"3/2,0,0,0",1981,37,"967,500 ",,821 BAY ST   #B2 ,34.01211,-118.4817637
1288,"$1,115,000 ",CONDO,707,GRANT ST   #18,SM,"3/2,0,1,0",1975,43,"1,115,000 ",,707 GRANT ST   #18 ,34.0106215,-118.482533
1289,"$2,183,000 ",SFR/A,1248,BIENVENEDA AVE  ,PACPAL,"3/2,0,0,0",1972,46,"2,183,000 ",,1248 BIENVENEDA AVE   ,34.0581412,-118.5419284
1290,"$607,500 ",SFR/D,4762 W,23rd ST  ,LA,"2/1,0,0,0",1924/ASR,94,"607,500 ",Los Angeles (City) ,4762 W 23rd ST   Los Angeles (City) ,34.0351816,-118.344243
1291,"$610,000 ",CONDO,828 N,HUDSON AVE   #206,LA,"2/2,0,0,0",1989,29,"610,000 ",Los Angeles (City) ,828 N HUDSON AVE   #206 Los Angeles (City) ,34.0861214,-118.331755
1292,"$1,711,000 ",SFR/D,10963,LINDBLADE ST  ,CULV,"3/2,0,0,0",1941,77,"1,711,000 ",Culver City ,10963 LINDBLADE ST   Culver City ,34.0076903,-118.405562
1293,"$1,325,000 ",SFR/D,5826,ABERNATHY DR  ,LA,"3/2,0,0,0",1950,68,"1,325,000 ",Los Angeles (City) ,5826 ABERNATHY DR   Los Angeles (City) ,33.9700769,-118.3831962
1294,"$467,400 ",SFR/D,730 W,110th ST  ,LA,"2/1,0,0,0",1940/ASR,78,"467,400 ",Los Angeles (City) ,730 W 110th ST   Los Angeles (City) ,33.935371,-118.2880856
1295,"$400,000 ",SFR/D,10366,BEACH ST  ,LA,"4/2,0,0,0",1974,44,"400,000 ",Los Angeles (City) ,10366 BEACH ST   Los Angeles (City) ,33.9418461,-118.2418123
1296,"$420,000 ",SFR/D,10438,Parmelee AVE  ,LA,"3/1,0,0,0",1944/ASR,74,"420,000 ",Los Angeles (City) ,10438 Parmelee AVE   Los Angeles (City) ,33.9413572,-118.2502183
1297,"$350,000 ",CONDO/A,27104,Hidaway AVE   #6,CANC,"2/2,0,0,0",1980/ASR,38,"350,000 ",Canyon Country ,27104 Hidaway AVE   #6 Canyon Country ,34.4136127,-118.4671181
1298,"$475,000 ",SFR/D,29523,Florabunda RD  ,CANC,"3/2,0,0,0",1968/ASR,50,"475,000 ",Canyon Country ,29523 Florabunda RD   Canyon Country ,34.4427728,-118.3920516
1299,"$1,982,500 ",SFR/D,4954,Concannon Court   ,SD,"6/5,0,0,0",1995,23,"1,982,500 ",San Diego (City) ,4954 Concannon Court    San Diego (City) ,32.9544131,-117.2121933
1300,"$620,000 ",SFR/D,26822,Calle Juanita   ,DP,"2/2,0,0,0",1965/PUB,53,"620,000 ",Dana Point ,26822 Calle Juanita    Dana Point ,33.462564,-117.6616697
1301,"$410,000 ",TWNHS/A,10030,Owensmouth AVE   #6,CHT,"3/1,1,1,0",1979/ASR,39,"410,000 ",Chatsworth ,10030 Owensmouth AVE   #6 Chatsworth ,34.25275080000001,-118.6010647
1302,"$1,130,000 ",SFR/D,24652,Vista Cerritos   ,CLB,"4/3,0,0,0",1988/PUB,30,"1,130,000 ",Calabasas ,24652 Vista Cerritos    Calabasas ,34.1382781,-118.6531071
1303,"$1,875,000 ",SFR/D,24863,Paseo Del Rancho   ,CLB,"5/5,0,0,0",1997/ASR,21,"1,875,000 ",Calabasas ,24863 Paseo Del Rancho    Calabasas ,34.1290805,-118.663372
1304,"$748,800 ",SFR/D,21125,Cross Creek DR  ,SAU,"4/3,0,0,0",2002/ASR,16,"748,800 ",Saugus ,21125 Cross Creek DR   Saugus ,34.4612525,-118.5040509
1305,"$525,000 ",SFR/D,27362,Dearborn DR  ,VAL,"3/2,0,1,0",2004/ASR,14,"525,000 ",Valencia ,27362 Dearborn DR   Valencia ,34.4364412,-118.5563386
1306,"$1,038,000 ",SFR/D,72,Cherry Tree   ,IR,"3/2,0,1,0",2015/EST,3,"1,038,000 ",Irvine ,72 Cherry Tree    Irvine ,33.6899641,-117.7574762
1307,"$535,000 ",SFR/D,10712,Clancey AVE  ,DOW,"2/1,0,0,0",1949/PUB,69,"535,000 ",Downey ,10712 Clancey AVE   Downey ,33.9385893,-118.11924
1308,"$119,000 ",SFR/D,79068,Valley Vista RD  ,29P,"1/1,0,0,0",1959/ASR,59,"119,000 ",29 Palms ,79068 Valley Vista RD   29 Palms ,34.195607,-115.936137
1309,"$430,000 ",SFR/D,4742,Eagle ST  ,ELA,"3/1,0,1,0",1927/ASR,91,"430,000 ",,4742 Eagle ST   ,34.0287034,-118.1632153
1310,"$320,000 ",CONDO/A,17800,Burbank BLVD   #206,ENC,"1/1,0,0,0",1986/PUB,32,"320,000 ",Encino ,17800 Burbank BLVD   #206 Encino ,34.1719779,-118.520783
1311,"$403,000 ",CONDO/A,291,Chaumont CIR  ,LF,"2/2,0,0,0",1996/ASR,22,"403,000 ",Lake Forest ,291 Chaumont CIR   Lake Forest ,33.6818012,-117.6520304
1312,"$285,000 ",SFR/D,616 E,Rock Creek LN  ,FSNO,"3/2,0,1,0",1985/PUB,33,"285,000 ",,616 E Rock Creek LN   ,36.8782239,-119.7728924
1313,"$910,000 ",SFR/D,11942,Louise AVE  ,GH,"4/3,0,0,0",1988/ASR,30,"910,000 ",Granada Hills ,11942 Louise AVE   Granada Hills ,34.2884392,-118.511599
1314,"$327,500 ",SFR/A,2838 W,Oldfield ST  ,LNCR,"4/2,0,0,0",1996/ASR,22,"327,500 ",Lancaster ,2838 W Oldfield ST   Lancaster ,34.6915984,-118.1827992
1315,"$295,000 ",SFR/D,16397,Manzanita CT  ,COBB,"3/2,0,1,0",1958/ASR,60,"295,000 ",,16397 Manzanita CT   ,38.8224319,-122.7129408
1316,"$140,000 ",MANL/D,1910,Spring Valley RD  ,COKS,"3/2,0,0,0",1985/PUB,33,"140,000 ",,1910 Spring Valley RD   ,39.0575765,-122.5862966
1317,"$670,000 ",SFR/D,7737,Aldea AVE  ,LKBL,"3/1,1,0,0",1951/ASR,67,"670,000 ",,7737 Aldea AVE   ,34.2113856,-118.5089535
1318,"$630,000 ",SFR/D,21112,Wheaton   ,LF,"4/2,0,0,0",1980/ASR,38,"630,000 ",Lake Forest ,21112 Wheaton    Lake Forest ,33.6557621,-117.6552873
1319,"$975,000 ",SFR/D,2,Corsica   ,LN,"5/3,0,0,0",1987/ASR,31,"975,000 ",Laguna Niguel ,2 Corsica    Laguna Niguel ,33.5228561,-117.6960055
1320,"$615,000 ",SFR/D,22672,Dunkenfield CIR  ,LF,"4/1,1,0,0",1972/ASR,46,"615,000 ",Lake Forest ,22672 Dunkenfield CIR   Lake Forest ,33.6336597,-117.6848029
1321,"$1,600,000 ",CONDO/A,34300,Lantern Bay DR   #74,DP,"2/2,0,0,0",1983/ASR,35,"1,600,000 ",Dana Point ,34300 Lantern Bay DR   #74 Dana Point ,33.4654438,-117.6946921
1322,"$255,000 ",COOP/A,243,Calle Aragon    #A,LAGW,"2/1,0,0,0",1968/EST,50,"255,000 ",Laguna Woods ,243 Calle Aragon    #A Laguna Woods ,33.6120467,-117.7187688
1323,"$586,500 ",SFR/D,31095,Via Santo Tomas   ,SJ,"2/2,0,0,0",1973/BLD,45,"586,500 ",San Juan Capistrano ,31095 Via Santo Tomas    San Juan Capistrano ,33.5112369,-117.6663562
1324,"$539,000 ",CONDO/A,23232,Coso   ,MV,"2/2,0,0,0",1980/PUB,38,"539,000 ",Mission Viejo ,23232 Coso    Mission Viejo ,33.6214063,-117.6497786
1325,"$506,500 ",SFR/D,37194,Avenue 13   ,MDRA,"4/2,0,0,0",2006/PUB,12,"506,500 ",,37194 Avenue 13    ,36.9369167,-119.8725935
1326,"$200,000 ",SFR/D,27248,San Jose AVE  ,MDRA,"3/2,0,0,0",1979/PUB,39,"200,000 ",,27248 San Jose AVE   ,36.933033,-120.052608
1327,"$475,000 ",SFR/D,15434,Romar ST  ,MH,"3/2,0,0,0",1924/ASR,94,"475,000 ",Mission Hills San Fernando ,15434 Romar ST   Mission Hills San Fernando ,34.2543483,-118.4688091
1328,"$380,000 ",CONDO/A,917,Torrance    #7,SD,"2/2,0,0,0",1982,36,"380,000 ",San Diego (City) ,917 Torrance    #7 San Diego (City) ,32.7439246,-117.1720302
1329,"$334,000 ",SFR/D,2366,Harris RD  ,MARP,"4/2,0,0,0",1967/ASR,51,"334,000 ",,2366 Harris RD   ,37.46181800000001,-119.738065
1330,"$540,000 ",SFR/D,28114,Windy WAY  ,CAST,"3/2,0,0,0",1985/ASR,33,"540,000 ",Castaic ,28114 Windy WAY   Castaic ,34.4995533,-118.6285599
1331,"$525,000 ",SFR/D,11357,DELANO ST  ,NHLW,"3/1,0,0,0",1940,78,"525,000 ",North Hollywood ,11357 DELANO ST   North Hollywood ,34.1824054,-118.378814
1332,"$608,000 ",SFR/A,16710,MAYALL ST  ,NOH,"3/3,0,0,0",1958,60,"608,000 ",North Hills ,16710 MAYALL ST   North Hills ,34.25359530000001,-118.4962042
1333,"$635,000 ",SFR/D,27950,Skycrest CIR  ,VAL,"4/3,0,0,0",1994/ASR,24,"635,000 ",Valencia ,27950 Skycrest CIR   Valencia ,34.4518948,-118.5525082
1334,"$475,000 ",TWNHS/A,90,Monroe   ,IR,"2/2,0,1,0",1985/ASR,33,"475,000 ",Irvine ,90 Monroe    Irvine ,33.703664,-117.774186
1335,"$557,000 ",CONDO/A,218,Monroe    #111,IR,"2/2,0,1,0",1985/ASR,33,"557,000 ",Irvine ,218 Monroe    #111 Irvine ,33.7049794,-117.775058
1336,"$390,000 ",CONDO/A,5080,Tranquil WAY   #104,OCE,"3/3,0,0,0",2010/ASR,8,"390,000 ",Oceanside ,5080 Tranquil WAY   #104 Oceanside ,33.2533198,-117.2990572
1337,"$575,000 ",SFR/D,1491,24th ST  ,OCNO,"4/2,0,0,0",2002/PUB,16,"575,000 ",,1491 24th ST   ,35.1030844,-120.6036961
1338,"$491,000 ",TWNHS/A,28458,Yosemite DR  ,LF,"3/3,0,0,0",1990/ASR,28,"491,000 ",Lake Forest ,28458 Yosemite DR   Lake Forest ,33.6803053,-117.6342154
1339,"$555,000 ",SFR/D,4335,ARLINGTON AVE  ,LA,"3/2,0,0,0",1939,79,"555,000 ",Los Angeles (City) ,4335 ARLINGTON AVE   Los Angeles (City) ,34.0045227,-118.3184948
1340,"$82,500 ",COMRES/D,37464,10th ST  E,PDL,0/,1915/ASR,103,"82,500 ",Palmdale ,37464 10th ST  E Palmdale ,34.5634298,-118.1112849
1341,"$197,000 ",SFR/D,40107,Ronar ST  ,PDL,"3/2,0,0,0",1986/ASR,32,"197,000 ",Palmdale ,40107 Ronar ST   Palmdale ,34.6102853,-117.842247
1342,"$225,000 ",TWNHS/A,39225,10th ST  W #E,PDL,"2/3,0,0,0",1993/ASR,25,"225,000 ",Palmdale ,39225 10th ST  W #E Palmdale ,34.596153,-118.148329
1343,"$421,500 ",TWNHS/A,28444,Casselman LN   #357,SAU,"2/3,0,0,0",2005/ASR,13,"421,500 ",Saugus ,28444 Casselman LN   #357 Saugus ,34.445665,-118.476406
1344,"$585,000 ",TWNHS/D,20304,Pienza LN  ,PORA,"2/2,0,1,0",2012/ASR,6,"585,000 ",,20304 Pienza LN   ,34.279713,-118.5797735
1345,"$410,000 ",SFR/D,2065,Wood Duck LN  ,PSOR,"3/2,0,0,0",1988/ASR,30,"410,000 ",,2065 Wood Duck LN   ,35.725395,-120.87428
1346,"$680,000 ",SFR/A,786,Angus ST  ,PSOR,"5/3,0,1,0",2002/ASR,16,"680,000 ",,786 Angus ST   ,35.6061072,-120.6732601
1347,"$475,900 ",MANL/D,16642,Adrienne Way   ,RAM,"3/2,0,0,0",1981,37,"475,900 ",Ramona ,16642 Adrienne Way    Ramona ,33.0169636,-116.924964
1348,"$325,000 ",CONDO/A,20322,Rue Crevier    #628,CANC,"2/2,0,0,0",1986/ASR,32,"325,000 ",Canyon Country ,20322 Rue Crevier    #628 Canyon Country ,34.4206939,-118.4920778
1349,"$518,000 ",SFR/D,9946,Sadie ST  ,SAN,"3/2,0,0,0",1971/ASR,47,"518,000 ",Santee ,9946 Sadie ST   Santee ,32.8579643,-116.9647067
1350,"$1,450,000 ",SFR/D,1212,Vista Cayenta   ,SC,"4/2,0,1,0",1974/ASR,44,"1,450,000 ",San Clemente ,1212 Vista Cayenta    San Clemente ,33.4255171,-117.602088
1351,"$348,000 ",CONDO/A,1750,Prefumo Canyon RD   #92,SLO,"2/1,0,0,0",1973/ASR,45,"348,000 ",,1750 Prefumo Canyon RD   #92 ,35.262262,-120.701987
1352,"$680,000 ",SFR/D,2287,Bushnell ST  ,SLO,"3/2,0,1,0",1997/PUB,21,"680,000 ",,2287 Bushnell ST   ,35.2706274,-120.6525477
1353,"$409,900 ",SFR/D,460,Wilson CT  ,SMIA,"3/1,1,0,0",1983/PUB,35,"409,900 ",,460 Wilson CT   ,41.339203,-81.5477085
1354,"$294,000 ",CONDO/A,610,Sunrise DR   #3G,SMIA,"3/2,0,0,0",2005/PUB,13,"294,000 ",,610 Sunrise DR   #3G ,34.90746840000001,-120.4314145
1355,"$700,000 ",SFR/D,15425,LA MAIDA ST  ,SO,"2/1,0,0,0",1947,71,"700,000 ",Sherman Oaks ,15425 LA MAIDA ST   Sherman Oaks ,34.158704,-118.4701607
1356,"$1,447,950 ",SFR/A,3524,CAMINO DE LA CUMBRE   ,SO,"3/2,0,0,0",1954/ASR,64,"1,447,950 ",Sherman Oaks ,3524 CAMINO DE LA CUMBRE    Sherman Oaks ,34.134574,-118.4468739
1357,"$1,425,000 ",SFR/D,520 N,Cedros   ,SOL,"3/1,0,1,0",1957,61,"1,425,000 ",Solana Beach ,520 N Cedros    Solana Beach ,32.9982976,-117.2725946
1358,"$735,000 ",SFR/D,11647,Sunshine TER  ,STUD,"2/1,0,0,0",1939/SEE,79,"735,000 ",Studio City ,11647 Sunshine TER   Studio City ,34.1379197,-118.386072
1359,"$550,000 ",TWNHS/A,4118,Orontes WAY   #F,SIM,"4/3,0,0,0",2005/ASR,13,"550,000 ",Simi Valley ,4118 Orontes WAY   #F Simi Valley ,34.2883106,-118.7144337
1360,"$575,000 ",SFR/D,2288,Grafton ST  ,SIM,"3/1,1,0,0",1964/ASR,54,"575,000 ",Simi Valley ,2288 Grafton ST   Simi Valley ,34.2765637,-118.7319856
1361,"$1,885,000 ",CONDO/A,257,Avenida Lobeiro    #F,SC,"3/2,0,0,0",1983/ASR,35,"1,885,000 ",San Clemente ,257 Avenida Lobeiro    #F San Clemente ,33.406487,-117.606835
1362,"$500,000 ",SFR/D,20442,Pine RD  ,TC,"1/1,1,0,0",2002/ASR,16,"500,000 ",,20442 Pine RD   ,33.6649058,-117.589517
1363,"$555,000 ",SFR/D,602,Brossard DR  ,TO,"3/2,0,1,0",1965/SEE,53,"555,000 ",Thousand Oaks ,602 Brossard DR   Thousand Oaks ,34.1823953,-118.8667121
1364,"$792,000 ",SFR/D,3178,Rikkard DR  ,TO,"3/2,0,1,0",1985/ASR,33,"792,000 ",Thousand Oaks ,3178 Rikkard DR   Thousand Oaks ,34.2225111,-118.84004
1365,"$275,000 ",CONDO/A,286,Oakleaf DR   #22,TO,"1/1,0,0,0",1974/ASR,44,"275,000 ",Thousand Oaks ,286 Oakleaf DR   #22 Thousand Oaks ,34.1909125,-118.8838065
1366,"$440,000 ",CONDO/A,493,Serento CIR  ,TO,"3/1,0,1,0",1972/ASR,46,"440,000 ",Thousand Oaks ,493 Serento CIR   Thousand Oaks ,34.215611,-118.889328
1367,"$848,800 ",CONDO,80,CLOUDS   ,IR,"2/2,0,1,0",2004,14,"848,800 ",Irvine ,80 CLOUDS    Irvine ,33.6845673,-117.8265049
1368,"$415,000 ",CONDO/A,10240,Camarillo ST   #112,TUL,"1/1,0,0,0",1965/ASR,53,"415,000 ",Toluca Lake ,10240 Camarillo ST   #112 Toluca Lake ,34.1571793,-118.354164
1369,"$610,000 ",CONDO/A,11,Auburn Aisle    #126,IR,"2/2,0,0,0",1988/ASR,30,"610,000 ",Irvine ,11 Auburn Aisle    #126 Irvine ,33.6538435,-117.8372943
1370,"$695,000 ",SFR/D,152,Baldwin RD  ,OJAI,"3/2,0,0,0",1955/ASR,63,"695,000 ",Ojai ,152 Baldwin RD   Ojai ,34.4296053,-119.2922879
1371,"$654,000 ",SFR/D,6322,FREMONT ST  ,VENT,"3/1,1,0,0",1977,41,"654,000 ",Ventura ,6322 FREMONT ST   Ventura ,34.2806635,-119.2102153
1372,"$401,000 ",TWNHS/A,790,Island View CIR  ,PHUE,"2/2,0,0,0",1986/ASR,32,"401,000 ",,790 Island View CIR   ,34.143847,-119.191633
1373,"$769,500 ",SFR/D,108,Eagle Rock AVE  ,OXN,"2/0,1,0,0",1950/ASR,68,"769,500 ",Oxnard ,108 Eagle Rock AVE   Oxnard ,34.1504514,-119.2164225
1374,"$255,000 ",CONDO/A,638,Hemlock ST  ,PHUE,"2/1,0,0,0",1971/ASR,47,"255,000 ",,638 Hemlock ST   ,40.6733514,-73.8688176
1375,"$413,000 ",TWNHS/A,2724,Riverpark BLVD  ,OXN,"3/2,0,1,0",2009/ASR,9,"413,000 ",Oxnard ,2724 Riverpark BLVD   Oxnard ,34.238569,-119.174496
1376,"$675,000 ",SFR/D,1391,Brookhaven AVE  ,CAM,"4/2,0,1,0",1981/ASR,37,"675,000 ",Camarillo ,1391 Brookhaven AVE   Camarillo ,34.2316597,-119.0328318
1377,"$514,460 ",SFR/D,353,Anacapa Island DR  ,CAM,"4/3,0,1,0",2002/ASR,16,"514,460 ",Camarillo ,353 Anacapa Island DR   Camarillo ,34.1642588,-119.035666
1378,"$560,000 ",SFR/A,31210,Village 31   ,CAM,"2/1,1,0,0",1979/ASR,39,"560,000 ",Camarillo ,31210 Village 31    Camarillo ,34.224692,-118.982086
1379,"$200,000 ",SFR/D,16102,Tawney Ridge LN  ,VTVL,"3/2,0,0,0",1984/ASR,34,"200,000 ",Victor Valley ,16102 Tawney Ridge LN   Victor Valley ,34.5384366,-117.3128214
1380,"$250,950 ",SFR/D,13624,Breckenridge LN  ,VTVL,"4/3,0,0,0",2006/ASR,12,"250,950 ",Victor Valley ,13624 Breckenridge LN   Victor Valley ,34.4981612,-117.3711727
1381,"$264,000 ",SFR/D,18236,Deauville DR  ,VTVL,"3/2,0,0,0",1987/ASR,31,"264,000 ",Victor Valley ,18236 Deauville DR   Victor Valley ,34.4804155,-117.2659812
1382,"$300,000 ",SFR/D,12584,Casa Bonita PL  ,VTVL,"7/4,0,0,0",2007/SLR,11,"300,000 ",Victor Valley ,12584 Casa Bonita PL   Victor Valley ,34.4930671,-117.3886838
1383,"$475,000 ",CONDO/A,116,Clearbrook   ,IR,"2/2,0,0,0",1980/ASR,38,"475,000 ",Irvine ,116 Clearbrook    Irvine ,33.666735,-117.809667
1384,"$307,000 ",CONDO/A,20134,Leadwell ST   #303,WIN,"2/2,0,0,0",1971/ASR,47,"307,000 ",Winnetka ,20134 Leadwell ST   #303 Winnetka ,34.2028519,-118.5723226
1385,"$560,000 ",SFR/D,20261,Runnymede ST  ,WIN,"3/2,0,0,0",1965/ASR,53,"560,000 ",Winnetka ,20261 Runnymede ST   Winnetka ,34.2061562,-118.5752159
1386,"$595,000 ",CONDO,12030,ROCHESTER AVE   #104,LA,"1/1,0,0,0",1972,46,"595,000 ",Los Angeles (City) ,12030 ROCHESTER AVE   #104 Los Angeles (City) ,34.0420948,-118.4644535
1387,"$465,000 ",SFR/D,46881,Morning Sky   ,COAR,"3/2,0,0,0",2006/ASR,12,"465,000 ",,46881 Morning Sky    ,37.245166,-119.693335
1388,"$219,000 ",CONDO,182,Kern ST   #43,SLNA,"2/2,0,0,0",1979,39,"219,000 ",,182 Kern ST   #43 ,36.6814528,-121.6401378
1389,"$295,000 ",SFR/D,16111 S,Pannes AVE  ,CMP,"2/1,0,0,0",1930/ASR,88,"295,000 ",Compton ,16111 S Pannes AVE   Compton ,33.8874444,-118.2022897
1390,"$322,500 ",SFR/D,451,Las Floras TER  ,SD,"4/1,1,0,0",1938/SEE,80,"322,500 ",San Diego (City) ,451 Las Floras TER   San Diego (City) ,32.7003635,-117.0746733
1391,"$340,000 ",CONDO/A,14855,Campus Park DR   #C,MPK,"2/2,0,1,0",1986/ASR,32,"340,000 ",Moorpark ,14855 Campus Park DR   #C Moorpark ,34.296452,-118.852474
1392,"$366,000 ",SFR/D,2563,Roseview Place   ,SD,"2/1,0,0,0",1965,53,"366,000 ",San Diego (City) ,2563 Roseview Place    San Diego (City) ,32.7326373,-117.0977261
1393,"$382,500 ",CONDO/A,12109,Sylvan River    #123,FV,"2/1,0,0,1",1983/ASR,35,"382,500 ",Fountain Valley ,12109 Sylvan River    #123 Fountain Valley ,33.7247646,-117.9182662
1394,"$395,000 ",CONDO,124,Kings HWY  ,OA,"1/1,0,0,0",1971,47,"395,000 ",Out of Area ,124 Kings HWY   Out of Area ,39.8995176,-75.029039
1395,"$435,000 ",SFR/D,2617,Kelley AVE  ,SPAB,"2/1,0,0,0",1943,75,"435,000 ",,2617 Kelley AVE   ,37.9688629,-122.3517786
1396,"$450,000 ",SFR/D,1537,Yolo CIR  ,SLNA,"4/2,0,0,0",1965,53,"450,000 ",,1537 Yolo CIR   ,36.7075112,-121.6404091
